FECHA,DESCRIPCION,MONTO,TIPO
2025-12-21 00:00:00,IVA,0.03,TARJETA
2025-12-21 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-12-23 00:00:00,SWEET 8 COFFEECU        Q,1.5,TARJETA
2025-12-23 00:00:00,MB-MAYFLOWER BUFFALOS   Q,6.99,TARJETA
2025-12-27 00:00:00,UB *EATS ECUADOR        8,26.69,TARJETA
2025-12-27 00:00:00,RET IVA SERV DIGITAL 10%,0.4,TARJETA
2025-12-27 00:00:00,Spotify P3DD40AF72      S,3.99,TARJETA
2025-12-27 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-12-29 00:00:00,DLC*UBER RIDESLD        S,1.65,TARJETA
2025-12-29 00:00:00,APP MCDONALDS ECUADOR   G,6.6,TARJETA
2025-12-29 00:00:00,RET IVA SERV DIGITAL 100%,0.25,TARJETA
2025-12-30 00:00:00,UBER   *ONE MEMBERSHIP  U,3.99,TARJETA
2025-12-30 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2026-01-01 00:00:00,Google Brawl Stars      M,8.99,TARJETA
2026-01-04 00:00:00,RET IVA SERV DIGITAL 10%,0.13,TARJETA
2026-01-04 00:00:00,UB *EATS ECUADOR        8,8.73,TARJETA
2026-01-04 00:00:00,WL *STEAM PURCHASE      S,4.63,TARJETA
2026-01-07 00:00:00,PROAUTO CARAPUNGO ACC   Q,105.74,TARJETA
2026-01-07 00:00:00,IL CAPPO DIMANGI I014   Q,5.98,TARJETA
2026-01-09 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2026-01-09 00:00:00,FUEL CENTRAL            Q,14.95,TARJETA
2026-01-09 00:00:00,IVA,0.03,TARJETA
2026-01-16 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2026-01-16 00:00:00,IVA,0.03,TARJETA
2026-01-16 00:00:00,PROSERVICIOS YA S A S   Q,43.5,TARJETA
2026-01-16 00:00:00,FUEL ORIENTAL           Q,29.95,TARJETA
2026-01-26 00:00:00,PRESTACIONES EN EL EXTERIOR,7.0,TARJETA
2026-01-26 00:00:00,IVA,1.5,TARJETA
2026-01-26 00:00:00,IVA,1.05,TARJETA
2026-01-26 00:00:00,PLAN DE RECOMPENSAS,10.0,TARJETA
2026-01-27 00:00:00,RET IVA SERV DIGITAL 100%,1.05,TARJETA
2026-01-27 00:00:00,Spotify P3EC5110AB      S,6.99,TARJETA
2026-01-28 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,31.4,TARJETA
2026-01-28 00:00:00,IVA,0.03,TARJETA
2026-01-28 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2026-01-29 00:00:00,FYBECA                  Q,5.5,TARJETA
2026-01-30 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2026-01-30 00:00:00,DLC*UBER RIDESRI        S,3.99,TARJETA
2026-02-01 00:00:00,GOOGLE *CLOUD C4WGWF    6,0.01,TARJETA
2026-02-02 00:00:00,UB *EATS ECUADOR        8,5.47,TARJETA
2026-02-02 00:00:00,UBER   *TRIP            H,4.15,TARJETA
2026-02-02 00:00:00,RET IVA SERV DIGITAL 100%,0.62,TARJETA
2026-02-02 00:00:00,RET IVA SERV DIGITAL 10%,0.08,TARJETA
2026-02-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.06,TARJETA
2026-02-06 00:00:00,INT. FINANCIAMIENTO,2.0,TARJETA
